N,Z,element,be_per_a,beta_decay_energy,atomic_mass,s2n,s2p,qa,q2b,qep,qbn,s1n,s1p,q4b,qda,qpa,qna
149,94,Pu,7.531008,0.5795560000000001,243.062002119,11.34321,13.02,4.75697,0.5726,-8.154,-5.78479,5.03365,6.951300000000001,-3.235,14.20523,10.302389999999999,10.685500000000001
148,95,Am,7.530173,-0.006952,243.06137994,11.90198,11.66307,5.43907,-1.51465,-7.53086,-5.70003,6.36434,4.8308599999999995,-7.572,14.93068,11.91372,10.505180000000001
147,96,Cm,7.526925,-1.507695,243.061387403,12.662469999999999,10.351120000000002,6.1688,-3.8080000000000003,-4.8239,-8.623,5.69308,5.57504,-12.205,14.95841,10.535879999999999,12.70302
146,97,Bk,7.517501,-2.3000000000000003,243.06300598,13.485,8.82264,6.874350000000001,-6.058,-4.06735,-8.76859,7.115,3.40304,,15.69867,11.82944,12.825930000000001
145,98,Cf,7.505,-3.757,243.065475,14.479000000000001,7.29,7.418,-8.397,-1.103,-11.883000000000001,6.468,4.033,,15.669,10.19,14.912
144,99,Es,7.486,-4.64,243.069509,15.259,5.862,8.07211,,-0.275,-11.724,8.125,1.929,,16.131,11.620000000000001,14.729000000000001
143,100,Fm,7.464,,243.07449,15.882,4.517,8.6934,,2.711,,7.0840000000000005,2.703,,16.235,10.053,17.043
151,93,Np,7.514,3.396,244.06785,10.358,,3.867,3.323,,-2.624,4.745,6.447,2.488,15.293000000000001,11.869,9.208
150,94,Pu,7.524814999999999,-0.07316800000000001,244.064204415,11.053540000000002,13.392,4.66561,1.35413,-9.843,-5.44034,6.01989,7.359,-1.67215,13.0999,10.40991,9.255
149,95,Am,7.521308,1.4273,244.064282964,11.73151,12.115680000000001,5.13801,-0.83469,-7.2860000000000005,-5.37412,5.36717,5.16438,-6.146,15.87307,11.78808,11.26542
148,96,Cm,7.523952,-2.2619890000000002,244.062750694,12.4945,10.842979999999999,5.9016,-3.0262800000000003,-6.59168,-8.30911,6.80142,6.01212,-10.514,13.69463,10.38156,11.143120000000001
147,97,Bk,7.511475000000001,-0.764294,244.065179039,13.163,9.33213,6.7788,-5.312,-3.7501300000000004,-8.347,6.04713,3.75708,,16.62093,11.87611,13.425889999999999
146,98,Cf,7.505136,-4.547,244.065999543,14.05142,7.90353,7.32896,-7.488,-2.99279,-11.341000000000001,7.583,4.50048,,14.455,10.31,13.42275
145,99,Es,7.4830000000000005,-2.94,244.070881,14.918000000000001,6.2860000000000005,7.936,,0.047,-11.433,6.793,2.253,,17.349,11.563,15.64
144,100,Fm,7.468,,244.074038,15.576,4.999,8.55,,0.687,,8.493,3.0700000000000003,,14.876,9.967,15.286
152,93,Np,7.505,2.712,245.070736,10.128,,3.825,3.99,,-1.987,5.383,,4.0760000000000005,14.241,12.134,
151,94,Pu,7.513281,1.2777100000000001,245.067824568,10.719059999999999,13.76,4.556,2.1736,,-4.77233,4.6991700000000005,7.313,-0.20703,14.013,10.6253,10.205
150,95,Am,7.515303,0.895889,245.06645289,11.417209999999999,12.553,5.215380000000001,0.08663,-8.59,-4.62274,6.05004,5.194529999999999,-4.466,14.856670000000001,12.04759,10.129940000000001
149,96,Cm,7.515767,-0.809256,245.065491113,12.32005,11.32796,5.62449,-2.38063,-6.09042,-7.78062,5.51863,6.16359,-9.183,14.54034,10.40056,11.93405
148,97,Bk,7.509270000000001,-1.571374,245.066359885,13.01849,9.93915,6.4545200000000005,-4.5520000000000005,-5.35433,-7.73566,6.97137,3.9270300000000002,-13.459,15.34264,11.87413,11.99216
147,98,Cf,7.499663,-2.981,245.068046825,13.747,8.37473,7.25846,-6.8020000000000005,-2.35566,-10.712,6.16429,4.617649999999999,,15.406320000000001,10.516,14.22785
146,99,Es,7.484,-3.821,245.071247,14.524000000000001,6.902,7.9093599999999995,-8.906,-1.637,-10.671,7.731,2.4010000000000002,,16.087,11.843,14.279
145,100,Fm,7.466,-5.085,245.075349,15.343,5.381,8.436,,1.42,,6.8500000000000005,3.1270000000000002,,16.151,10.25,16.447
144,101,Md,7.442,,245.080808,,4.053,8.984,,1.958,,,0.982,,16.596,11.737,16.118000000000002
152,94,Pu,7.506539,0.401,246.070204209,10.55386,,4.3500000000000005,2.77783,,-4.5769899999999994,5.8547,7.784,1.30451,12.904,10.383000000000001,8.681000000000001
151,95,Am,7.505,2.3770000000000002,246.069774,11.028,12.786,5.152,1.027,-8.185,-4.082,4.978,5.473,-2.907,15.899000000000001,12.103,10.765
150,96,Cm,7.511470999999999,-1.35,246.067222082,11.97756,11.767,5.47512,-1.47332,-7.850180000000001,-7.26819,6.4589300000000005,6.57247,-7.57187,13.44858,10.30598,10.50877
149,97,Bk,7.502803,-0.123325,246.068671367,12.88955,10.49017,6.07398,-3.934,-5.22247,-7.489560000000001,5.91819,4.32658,-12.148,16.22588,11.64902,12.43832
148,98,Cf,7.499121000000001,-3.81,246.068803762,13.530520000000001,8.939549999999999,6.86161,-6.09854,-4.20326,-10.347,7.36623,5.012510000000001,,14.087209999999999,10.26465,12.5547
147,99,Es,7.48,-2.2880000000000003,246.072894,14.268,7.391,7.742,-8.214,-1.202,-10.358,6.537,2.773,,17.133,11.775,14.857000000000001
146,100,Fm,7.46797,-5.926,246.075350815,14.92,5.86729,8.37695,,-0.48535000000000006,-13.155000000000001,8.07,3.466,,14.874,10.306000000000001,14.845
145,101,Md,7.441,,246.081713,,4.489,8.88879,,2.46,,7.229,1.361,,17.86,11.592,17.014
153,94,Pu,7.494,1.954,247.07419,10.213000000000001,,4.323,3.5740000000000003,,-3.958,4.359,,3.004,13.928,10.77,
152,95,Am,7.4990000000000006,1.62,247.072092,10.89,13.315,4.852,1.6640000000000001,,-3.535,5.912,5.531,-1.425,14.686,12.211,9.598
151,96,Cm,7.501931,0.043581,247.070352726,11.61407,12.22298,5.35362,-0.57076,-7.1506300000000005,-6.505140000000001,5.15514,6.75,-6.139,14.34348,10.518,11.373520000000001
150,97,Bk,7.49894,-0.614341,247.07030594,12.46691,10.988850000000001,5.889600000000001,-3.08883,-6.793,-6.6720500000000005,6.54872,4.41638,-10.447000000000001,15.19579,11.90172,11.256770000000001
149,98,Cf,7.493285,-2.474485,247.070965462,13.42394,9.478620000000001,6.49699,-5.569,-3.8020300000000002,-9.868,6.05771,5.15203,,15.00087,10.25407,13.29841
148,99,Es,7.4801,-3.094,247.073621932,13.93,7.81339,7.46378,-7.3580000000000005,-2.67755,-9.68176,7.394,2.8008699999999997,,15.90398,11.964260000000001,13.51091
147,100,Fm,7.464,-4.264,247.076944,14.657,6.291,8.257670000000001,,0.293,-12.514000000000001,6.588,3.517,,16.017,10.511000000000001,15.841000000000001
146,101,Md,7.444,,247.081521,15.478,5.007,8.7644,,0.747,,8.249,1.541,,16.46,11.835,15.557
153,95,Am,7.487,3.17,248.075752,10.574,,4.936,2.483,,-3.0420000000000003,4.662,5.8340000000000005,0.264,15.879,12.249,10.319
152,96,Cm,7.496728,-0.687,248.072349101,11.366850000000001,12.57999,5.161810000000001,0.15474000000000002,-9.004,-6.16812,6.21171,7.049,-4.5051000000000005,13.11,10.356340000000001,9.86098
151,97,Bk,7.4910000000000005,0.842,248.073087,12.029,11.492,5.776,-2.219,-6.362,-6.095,5.481,4.742,-9.068,16.174,11.94,11.826
150,98,Cf,7.4910429999999995,-3.061,248.072182978,12.99491,9.9569,6.3612,-4.6598500000000005,-5.5841,-9.41169,6.93721,5.540520000000001,-13.383000000000001,13.981850000000001,10.28823,11.87983
149,99,Es,7.476,-1.599,248.075469,13.744,8.246,7.16,-6.849,-2.479,-9.445,6.3500000000000005,3.094,,16.92,11.778,14.132
148,100,Fm,7.465944,-5.25,248.077185528,14.433610000000002,6.77038,7.99476,-8.723,-1.49502,-12.11,7.846,3.9695,,14.708,10.396,14.159049999999999
147,101,Md,7.442,-3.473,248.082822,15.11,5.331,8.697000000000001,,1.28,,6.86,1.814,,17.67,11.825000000000001,16.428
146,102,No,7.424,,248.08655,,4.146,9.23,,1.659,,,2.605,,15.217,10.212,16.080000000000002
154,95,Am,7.479,2.353,249.07848,10.192,,4.789,3.257,,-2.36,5.53,,1.929,14.707,12.573,
153,96,Cm,7.48555,0.904317,249.075954006,10.92508,12.935,5.147609999999999,1.0279200000000002,,-5.401,4.71337,7.101,-2.76849,14.308,10.621,11.0023
152,97,Bk,7.48604,0.1236,249.074983182,11.78581,11.885,5.521,-1.328,-8.005,-5.46294,6.305,4.83534,-7.386,15.024049999999999,12.09347,10.499
151,98,Cf,7.4833940000000005,-1.452,249.074850491,12.52375,10.3883,6.29329,-3.7964,-4.95894,-8.648,5.58654,5.646,-12.059000000000001,14.944030000000001,10.61987,12.75222
150,99,Es,7.474,-2.344,249.076409,13.546000000000001,8.893,6.936,-6.057,-4.194,-8.794,7.196,3.352,,15.782,11.949,12.854000000000001
149,100,Fm,7.461863999999999,-3.713,249.078926098,14.296000000000001,7.16266,7.709060000000001,-8.263,-1.00779,-11.700000000000001,6.44999,4.069,,15.651610000000002,10.483,15.0753
148,101,Md,7.444,-4.55,249.082912,14.847,5.924,8.44108,,-0.356,-11.46,7.987,1.955,,16.27,11.907,14.978
147,102,No,7.422000000000001,,249.087797,,4.468,9.17,,2.595,,6.91,2.6550000000000002,,16.556,10.531,17.240000000000002
154,96,Cm,7.478938,0.039616,250.078357556,10.54579,,5.16988,1.8192000000000002,,-4.92811,5.83242,7.4030000000000005,-1.0826500000000001,13.138,10.701,9.528
153,97,Bk,7.475967,1.779587,250.078315027,11.273,12.191,5.531,-0.275,-7.4430000000000005,-4.84412,4.967720000000001,5.08969,-5.68,16.26803,12.28089,11.443
152,98,Cf,7.4799560000000005,-2.055,250.076404561,12.21025,10.8003,6.12851,-2.90185,-6.86928,-8.076,6.62371,5.9649600000000005,-10.393,13.801,10.54488,11.28365
151,99,Es,7.469,-0.847,250.078611,13.216000000000001,9.433,6.8340000000000005,-5.405,-3.91,-8.365,6.021,3.786,,16.698,11.986,13.382
150,100,Fm,7.46209,-4.558,250.079519828,13.968250000000001,7.74371,7.55704,-7.492,-2.9395100000000003,-11.231,7.518260000000001,4.392,,14.484,10.35791,13.61474
149,101,Md,7.441,-2.9330000000000003,250.084413,14.66,6.247,8.305,,0.167,-11.223,6.673,2.178,,17.443,11.822000000000001,15.698
148,102,No,7.426,,250.087562,15.200000000000001,4.912,8.950000000000001,,0.756,,8.290000000000001,2.957,,15.127,10.491,15.538
155,96,Cm,7.466722,1.42,251.082285036,10.24532,,5.1160000000000005,2.513,,-4.37328,4.41289,,0.6941,14.255,10.949,
154,97,Bk,7.469263,1.093,251.080760603,10.761000000000001,12.454,5.65,0.71574,,-4.01369,5.79328,5.05055,-3.73873,15.188120000000001,12.69932,10.312
153,98,Cf,7.4705,-0.377259,251.079587219,11.7304,11.193620000000001,6.17696,-1.8189000000000002,-6.14355,-7.162,5.1066899999999995,6.10393,-8.714,14.999440000000002,10.919,12.388670000000001
152,99,Es,7.465881,-1.4416410000000002,251.079992224,12.805,9.912049999999999,6.5978,-4.454470000000001,-5.72667,-7.63128,6.784,3.94708,-13.216000000000001,15.5003,12.13832,12.078
151,100,Fm,7.457020000000001,-3.012825,251.081539889,13.7079,8.34681,7.4251000000000005,-6.8950000000000005,-2.50544,-10.748000000000001,6.189640000000001,4.5600000000000005,,15.49,10.519,14.362309999999999
150,101,Md,7.4418999999999995,-3.882,251.084774291,14.408,6.7860000000000005,7.963439999999999,-8.761000000000001,-1.548,-10.668000000000001,7.735,2.3944699999999997,,16.158360000000002,11.93294,14.314
149,102,No,7.423,-4.8790000000000004,251.088942,15.075000000000001,5.248,8.75171,,1.488,,6.7860000000000005,3.0700000000000003,,16.328,10.565,16.598
148,103,Lr,7.401,,251.09418,,4.082,9.367,,1.809,,,1.125,,16.657,11.971,16.227
156,96,Cm,7.46,0.521,252.08487,10.076,,,3.021,,-4.243,5.663,,2.24,,10.816,
155,97,Bk,7.4590000000000005,2.5,252.08431,10.558,,5.547,1.24,,-3.672,4.765,5.402,-1.976,16.256,12.648,11.077
154,98,Cf,7.4653469999999995,-1.26,252.081626523,11.278410000000001,11.53292,6.21695,-0.78101,-7.90237,-6.548979999999999,6.1717200000000005,6.48237,-6.836810000000001,13.795440000000001,11.052290000000001,10.93032
153,99,Es,7.457242,0.47899,252.082979189,12.073,10.2333,6.789,-3.216,-5.22237,-6.73062,5.28898,4.12937,-11.442,16.83503,12.43589,13.094629999999999
152,100,Fm,7.4560379999999995,-3.6950000000000003,252.082464972,13.39925,8.9327,7.1527,-6.0558000000000005,-4.608359999999999,-10.222430000000001,7.20961,4.98562,,14.301,10.505,12.73924
151,101,Md,7.438,-2.361,252.086432,14.262,7.293,7.7860000000000005,-8.227,-1.291,-10.41,6.5280000000000005,2.732,,17.149,11.855,14.982000000000001
150,102,No,7.425798,-5.8660000000000005,252.088966141,14.835,5.77876,8.54865,,-0.37146,-12.928,8.049,3.38429,,14.952,10.503,14.99864
149,103,Lr,7.399,,252.095263,,4.471,9.164340000000001,,2.481,,7.062,1.401,,17.884,11.819,17.151
156,97,Bk,7.4510000000000005,1.627,253.08688,10.442,,5.4,1.9180000000000001,,-3.177,5.6770000000000005,5.416,-0.244,14.991,12.803,
155,98,Cf,7.454829,0.29102999999999996,253.085133738,10.976090000000001,11.924389999999999,6.12595,-0.04417,-7.043,-6.06437,4.80437,6.522,-5.05717,14.784360000000001,11.21564,11.95837
154,99,Es,7.452887,-0.335202,253.084821305,11.64437,10.79542,6.73924,-2.162,-6.813,-5.87641,6.3553999999999995,4.3130500000000005,-9.565,15.58633,12.7042,11.706959999999999
153,100,Fm,7.44847,-1.827,253.08518116,12.75081,9.36722,7.19804,-5.01299,-3.97785,-9.236,5.5412,5.237850000000001,-14.211,15.544270000000001,10.984,13.82175
152,101,Md,7.438,-3.186,253.087143,13.937000000000001,7.917,7.57308,-7.402,-3.411,-9.77,7.409,2.932,,15.93,11.965,13.594
151,102,No,7.422471,-4.2170000000000005,253.090562831,14.633000000000001,6.1731300000000005,8.414629999999999,-9.198,0.25414,-12.450000000000001,6.58401,3.4410000000000003,,16.1028,10.592,15.93289
150,103,Lr,7.4030000000000005,-4.982,253.095089,15.295,4.969,8.91825,,0.776,,8.233,1.585,,16.437,11.876,15.591000000000001
149,104,Rf,7.38,,253.100438,,3.87,9.35,,3.3970000000000002,,,2.469,,16.54,,17.64
157,97,Bk,7.44,3.052,254.0906,10.284,,,2.403,,-2.98,4.607,,0.9410000000000001,16.048000000000002,12.609,
156,98,Cf,7.449225,-0.649193,254.08732359,10.83585,12.292,5.92689,0.43861,,-5.74045,6.031479999999999,6.876,-3.38195,13.518,10.977440000000001,10.339780000000001
155,99,Es,7.443589,1.0877999999999999,254.088020527,11.44666,11.122,6.6157,-1.462,-6.227,-5.4264600000000005,5.09126,4.599939999999999,-7.881,16.66678,12.719629999999999,12.40898
154,100,Fm,7.4447920000000005,-2.5500000000000003,254.086852726,12.05547,9.709760000000001,7.30749,-3.8205500000000003,-5.68774,-8.341,6.51426,5.396710000000001,-12.296,14.31898,11.25457,12.41418
153,101,Md,7.432,-1.2710000000000001,254.08959,13.200000000000001,8.42,7.8020000000000005,-6.4190000000000005,-2.847,-8.977,5.791,3.182,,17.348,12.363,14.587
152,102,No,7.42359,-5.148,254.090954259,14.290709999999999,6.6702200000000005,8.22619,-8.475,-1.91136,-11.923,7.7067,3.738,,14.924,10.62066,14.41583
151,103,Lr,7.4,-3.327,254.096481,15.008000000000001,5.2170000000000005,8.81626,,1.41,-11.757,6.775,1.776,,17.711000000000002,11.886000000000001,16.551000000000002
150,104,Rf,7.384,,254.100053,,4.251,9.21,,1.551,,8.43,2.666,,15.172,10.335,15.996
157,98,Cf,7.438,0.72,255.091047,10.635,,5.736,1.01,,-5.253,4.603,6.873,-1.998,14.592,11.139,11.4
156,99,Es,7.4378210000000005,0.28962,255.090273553,11.0639,11.417,6.43634,-0.7538,-7.593,-4.8848400000000005,5.97264,4.5411,-5.85803,15.498510000000001,12.918709999999999,11.201
155,100,Fm,7.435888,-1.043416,255.089962633,11.68872,10.07985,7.23972,-3.00758,-4.83072,-7.724,5.17446,5.47991,-10.53,15.499920000000001,11.36909,13.41144
154,101,Md,7.428729000000001,-1.964164,255.091082787,12.472,8.74541,7.905880000000001,-5.104229999999999,-4.43649,-7.95159,6.681,3.34869,-14.75,16.20814,12.8915,13.19485
153,102,No,7.417958,-3.140066,255.093191404,13.69413,7.11645,8.4284,-7.522,-1.38453,-11.136000000000001,5.987430000000001,3.935,,16.345,11.161,15.638010000000001
152,103,Lr,7.402576,-4.382,255.096562404,14.771,5.803,8.55564,-9.646,-0.794,-11.323,7.996,2.06502,,16.29937,11.93993,15.083
151,104,Rf,7.382000000000001,-5.263,255.101267,15.370000000000001,4.607,9.05546,,2.317,,6.94,2.831,,16.465,10.457,17.105
150,105,Db,7.359,,255.106918,,3.56,9.44,,2.433,,,0.895,,16.747,,16.502
158,98,Cf,7.432,-0.146,256.093442,10.443,,5.5600000000000005,1.554,,-5.12,5.84,,-0.781,13.358,10.976,
157,99,Es,7.428,1.7,256.093599,10.946,11.784,6.227,-0.269,,-4.684,4.974,4.9110000000000005,-4.5600000000000005,16.556,12.749,11.905
156,100,Fm,7.43178,-1.969,256.091773878,11.558610000000002,10.432530000000002,7.02728,-2.3352399999999998,-6.611,-7.42757,6.38415,5.891430000000001,-8.73523,14.207030000000001,11.34033,11.83165
155,101,Md,7.421,-0.366,256.093888,12.139000000000001,9.112,7.737,-4.29,-3.922,-7.422000000000001,5.458,3.632,-13.042,17.264,12.974,14.092
154,102,No,7.416546,-3.9245360000000002,256.094280866,13.04392,7.65867,8.581520000000001,-6.39999,-3.26656,-10.19656,7.05649,4.3099799999999995,,15.08,11.513,14.12272
153,103,Lr,7.39816,-2.475451,256.098494029,14.268,6.284,8.811,-8.752,-0.38544,-10.654,6.27202,2.34961,,17.734060000000003,12.25192,16.22
152,104,Rf,7.385434,-6.276,256.101151535,15.119,5.0792399999999995,8.925709999999999,,0.12584,-13.442,8.179,3.01422,,15.061,10.511000000000001,15.50972
151,105,Db,7.3580000000000005,,256.107889,,3.951,9.336129999999999,,3.262,,7.166,1.12,,18.01,11.805,17.569
158,99,Es,7.422000000000001,0.8130000000000001,257.095979,10.828,,6.05,0.41000000000000003,,-4.155,5.855,4.926,-3.262,15.305,12.926,10.657
157,100,Fm,7.422194,-0.40302,257.095105317,11.352260000000001,10.797,6.86355,-1.6572200000000001,-5.74,-6.937,4.968100000000001,5.886,-7.27639,15.21157,11.46349,12.89503
156,101,Md,7.417582,-1.254202,257.095537977,11.99265,9.67416,7.557600000000001,-3.672,-5.4830000000000005,-6.90033,6.534,3.78273,-11.214,15.904209999999999,12.95431,12.64886
155,102,No,7.409657,-2.418,257.096884419,12.702610000000002,8.13034,8.476600000000001,-5.61917,-2.5285300000000004,-9.57066,5.64612,4.498,,16.11499,11.659,14.990860000000001
154,103,Lr,7.397,-3.201,257.09948,13.424,6.756,9.06774,-7.541,-2.08,-9.628,7.152,2.446,,16.569,12.806000000000001,14.859
153,104,Rf,7.381704,-4.34,257.102916848,14.606,5.51875,9.082780000000001,,0.75539,-12.703,6.42694,3.16914,,16.62993,10.859,16.78948
152,105,Db,7.362,,257.107576,15.529,4.319,9.20654,,1.171,,8.363,1.304,,16.588,11.872,15.982000000000001
159,99,Es,7.412,2.2760000000000002,258.09952,10.627,,5.884,1.0150000000000001,,-3.959,4.773,,-2.08,16.372,12.757,
158,100,Fm,7.418,-1.26,258.097077,11.203,11.192,6.66,-1.051,,-6.638,6.235,6.266,-5.915,13.950000000000001,11.201,11.263
157,101,Md,7.409675,0.209,258.098429825,11.912,10.078,7.27128,-3.095,-5.006,-6.63178,5.37758,4.19221,-10.11,16.91078,12.751190000000001,13.243920000000001
156,102,No,7.407,-3.3040000000000003,258.098205,12.487,8.587,8.15,-4.863,-4.401,-9.259,6.841,4.804,-13.766,14.732000000000001,11.499,13.324
155,103,Lr,7.392,-1.559,258.101753,13.107000000000001,7.252,8.90448,-7.015000000000001,-1.5,-9.156,5.955,2.754,,17.671,12.839,15.586
154,104,Rf,7.382537999999999,-5.456,258.103426362,14.02365,6.05897,9.192770000000001,-8.903,-1.19519,-11.937,7.59671,3.613,,15.30524,11.257790000000002,15.180200000000001
153,105,Db,7.3580000000000005,-3.447,258.109284,14.844000000000001,4.5280000000000005,9.5006,,1.843,,6.481,1.358,,18.286,12.332,17.496
152,106,Sg,7.3420000000000005,,258.112984,,3.556,9.620000000000001,,2.088,,,2.2520000000000002,,15.456,10.515,16.56
159,100,Fm,7.407,0.08,259.100596,11.028,,6.47,-0.374,,-6.054,4.793,6.287,-4.658,15.012,11.381,12.31
158,101,Md,7.405,-0.454,259.10051,11.511000000000001,10.357000000000001,7.11,-2.228,-6.367,-5.925,6.134,4.091,-8.367,15.745000000000001,13.001,12.084
157,102,No,7.399974,-1.7730000000000001,259.100997503,12.31132,9.0894,7.854,-4.284,-3.637,-8.775,5.47,4.897189999999999,-12.441,15.79632,11.486,14.23815
156,103,Lr,7.390000000000001,-2.5100000000000002,259.102901,12.956,7.719,8.584,-6.139,-3.124,-8.561,7.002,2.915,,16.315,12.894,14.042
155,104,Rf,7.377,-3.629,259.105596,13.647,6.463,9.13,-8.157,-0.404,-11.506,6.05,3.709,,16.408,11.48,16.187
154,105,Db,7.360362,-4.529,259.109491865,14.358,5.252,9.6188,,-0.08,-11.324,7.877,1.63899,,16.83539,12.63302,15.89082
153,106,Sg,7.34,,259.114353,,3.9250000000000003,9.76508,,2.89,,6.795,2.566,,17.024,10.885,17.944
160,100,Fm,7.402,-0.786,260.102809,10.803,,6.3,0.154,,-5.93,6.01,,-3.3810000000000002,13.774000000000001,11.226,
159,101,Md,7.396,0.9400000000000001,260.103653,11.278,10.728,6.94,-1.725,,-5.598,5.144,4.441,-7.121,16.836000000000002,12.826,12.795
158,102,No,7.397,-2.665,260.102643,12.009,9.393,7.7,-3.535,-5.381,-8.311,6.538,5.301,-10.936,14.636000000000001,11.483,12.668000000000001
157,103,Lr,7.383,-0.87,260.105504,12.648,7.988,8.396,-5.396,-2.636,-8.157,5.646,3.091,-15.047,17.51,12.894,14.93
156,104,Rf,7.377,-4.526,260.106439,13.337,6.909,8.9,-7.401,-2.221,-10.915000000000001,7.287,3.994,,15.076,11.346,14.546000000000001
155,105,Db,7.357,-2.875,260.111297,14.267,5.687,9.501,-9.651,0.532,-10.918000000000001,6.390000000000001,1.978,,18.043,12.67,16.654
154,106,Sg,7.342562,-6.776,260.114383508,14.839,4.37143,9.900590000000001,,0.896,,8.043000000000001,2.73243,,15.461,11.205,16.32753
153,107,Bh,7.313,,260.121658,,3.052,10.4003,,4.043,,,0.485,,18.791,,18.763
160,101,Md,7.391,0.123,261.105828,11.188,,6.75,-0.98,,-5.105,6.045,4.476,-5.73,15.585,13.016,11.523
159,102,No,7.388,-1.103,261.105696,11.766,9.827,7.44,-2.864,-4.6000000000000005,-7.893,5.228,5.386,-9.55,15.542,11.632,13.675
158,103,Lr,7.381,-1.7610000000000001,261.10688,12.436,8.644,8.14,-4.75,-4.283,-7.66,6.79,3.343,-13.575000000000001,16.19,12.944,13.518
157,104,Rf,7.371384,-2.99,261.10876999,13.186,7.33792,8.64642,-6.68645,-1.582,-10.426,5.9,4.247,,16.178,11.4,15.487
